,PC_0
1358,-11.537896759026308
1360,-11.473710950449115
1361,15.293173727753965
1362,-10.669311470332962
1363,-11.527352914097712
1364,-11.346284866908633
1365,-27.836132765496785
1366,-11.519707558747088
1368,-11.529274271177497
1369,-11.206285430895717
1370,-11.457146334947726
1371,14.631547951508116
1372,-11.539940977924957
1373,-11.518517032968786
1374,-11.556487445356813
1375,-11.556621657729501
1376,14.177613101542558
1377,-11.486713506423387
1378,63.2422114281589
1379,-16.969348989403283
1380,-11.548400121577984
1381,-11.59653576702259
1382,-11.544048850156884
1383,45.66381967105923
1384,122.3750033734846
1385,-11.539110116186587
1387,-11.2378420931833
1388,-11.547247317782602
1389,71.2468906212409
1390,-11.524447515264121
1391,-11.52348275875207
1393,2.745302625997624
1394,-36.77772581615568
1395,185.15744364309856
1396,-11.534795355809178
1397,619.865894426567
1398,-11.531426714402711
1399,9.935749734173227
1401,-11.552287971069726
1402,-11.513667368236575
1403,-11.521124412033027
1404,-11.403325635281842
1405,-11.551868332620149
1407,-11.538971506510153
1408,-11.464752127086491
1409,-28.475940236747572
1410,-11.52372369203141
1411,-11.545734463111307
1412,-11.49020020782593
1413,-11.52860338151255
1414,-11.519174149778706
1415,-11.508455905405604
1416,139.00854422330812
1417,-11.551491544066305
1419,-27.897866184327412
1420,-13.508395402123842
1421,-11.505929251538769
1424,-28.08933511936376
1425,-11.529037233830106
1426,-16.73574896788837
1427,1.5013909846038107
1428,-11.52311004662863
1429,-11.557462435191889
1430,-11.50260254006303
1431,-11.5556569436326
1432,-11.503725084089055
1433,-11.448807786284712
1434,-14.138920982947834
1435,291.2509421721599
1436,-11.463583395698663
1437,-11.546246070526824
1438,-11.531499302444999
1439,-11.490232272461315
1440,0.09899292060656209
1441,-11.534040529746857
1442,-11.463543495940527
1443,-11.537564064585828
1444,-48.03813894332455
1445,-11.528917537470498
1446,-11.553491742207303
1447,-11.532973420414685
1448,-11.55409523133034
1449,-11.535646481373172
1450,-11.555082743610562
1451,-11.496976630025715
1453,-11.545483061136437
1454,-11.546314614309843
1455,-11.534030666723128
1456,-11.496867830673438
1458,-11.51948988366745
1459,-11.447792518304391
1460,-11.528293492517012
1461,-11.552490925188101
1462,266.7262917206266
1463,-11.553730173576618
1464,-11.43430300382517
1465,-15.256666766359308
1466,-11.53296309352835
1467,-11.540356024911341
1468,-11.520116171774337
1469,-11.53768397868967
1470,22.32559141877059
1472,-11.423744800920861
1473,-11.53719769057011
1474,-11.362405048095193
1475,-11.105724157268487
1476,-38.86187754736662
1477,-11.49583445167591
1478,-11.552249745271792
1479,-19.835415828392808
1481,-11.437066860244316
1482,93.08466566001584
1483,-11.546355305794728
1484,-11.54669176981701
1485,-11.540240969162342
1486,-11.530631710488356
1487,-11.514923060175455
1488,125.77318036538868
1489,-11.56368708159872
1490,-11.535077199895186
1491,-11.536133015118132
1492,-11.529201267943593
1493,57.55017128084301
1494,-11.55278502161761
1495,-11.47799043820456
1496,61.54277298673616
1497,-11.54033679618314
1498,-11.553280530100134
1499,-11.54695467941064
1500,-11.539872193540193
1501,-11.49996215073122
1502,2.438484135458622
1503,-11.536282736136554
1505,-11.566668068739933
1506,-11.518465189776736
1507,-11.468782065522781
1508,-11.502966866482533
1509,-11.48768759405843
1510,-31.492734844147588
1511,32.645433243299756
1512,-11.434085877659147
1513,-11.556029741147993
1514,-12.865898837946485
1515,-11.486369833460278
1516,-11.535096476935943
1517,-11.539416762899005
1518,-11.533648585895124
1520,-5.6568474636562005
1521,-11.555812630861222
1522,-11.56213870588341
1523,-11.55662790330988
1524,-11.542846484657916
1525,-11.435802311408665
1526,0.9193504237459552
1527,29.223617767758846
1528,-11.510249883609958
1529,-11.442092670921305
1530,-11.546328121855181
1531,-11.54278753848111
1532,-11.557034461557805
1533,-11.480985908176885
1534,-11.331410480116096
1535,-23.856508576968533
1536,-11.453050186108841
1537,-11.422292719024846
1538,-11.518797210414707
1539,-2.3548925697762573
1540,-11.505420999934897
1541,-17.688385619415506
1542,-11.55240063521652
1543,-11.536613769883273
1544,-11.527988704231236
1545,-11.467294445149165
1546,-11.532770073434778
1547,-11.578739452140438
1548,-11.56134929495563
1550,-11.515186393044273
1551,24.51887618056778
1553,-11.530350242729583
1554,-11.531707186200084
1555,-11.522467350131095
1556,-10.374288961506478
1557,-11.556600353057908
1558,-11.52945471271586
1559,-11.513244804450594
1560,-11.578798230841652
1561,-11.248363944561564
1562,-9.387675087931449
1563,-11.508993370648192
1564,-11.507080982803934
1565,-25.996795153237723
1566,-11.572299836251373
1567,-23.822693177213004
1568,-11.538657392801921
1570,-11.447451380473838
1571,-11.547886130613186
1572,-15.374654263720199
1573,-11.516524201403872
1574,-11.547439188561066
1575,-11.54807482680184
1576,-11.520093335410023
1577,-11.523589181932842
1579,-36.6400012624696
1580,-11.507215170136462
1581,-7.692346914056643
1583,-11.547585033694844
1584,82.80674431220181
1585,-11.490269210981966
1586,-11.574308990011035
1587,-11.477032457224146
1588,9.6523049097587
1589,-11.519184839968494
1590,-11.492361129425623
1591,-11.549631991139183
1592,-11.538652128572464
1593,-19.25068769253424
1594,-11.541157670934814
1595,-11.516919198746763
1596,-11.513827241478044
1597,-28.283097787324344
1598,64.30167535154798
1599,-25.265547845445884
1600,-11.52179617818798
1601,-11.520133701588923
1602,-13.661150381918649
1603,-35.23447096195338
1604,-11.484506832317775
1605,-2.4293043318846292
1606,-11.541226088432598
1608,-22.960622132181033
1609,-25.83076338250095
1610,-11.526105207287742
1611,13.218656659432877
1612,-30.14344467507034
1614,6.438701118014765
1615,-11.538035784864828
1616,-11.56029118060781
1617,-18.581336379340406
1618,-11.597696826389674
1619,-11.542268199455462
1620,-11.461000338790939
1622,109.37225766501783
1623,-11.521132525421141
1624,-11.546766701443378
1625,-11.49850023078858
1626,-11.526942003910973
1627,-36.53234670019459
1629,-32.124322801325285
1630,-11.511663325729844
1631,-11.5408293840952
1632,-11.542437221455845
1633,-11.547166608278784
1635,-11.48906997853902
1636,-11.533875314596113
1637,-10.53880498089709
1638,-11.541597590861329
1639,-11.543082932117333
1640,-11.546992531448934
1641,-11.482617663900424
1642,-11.518367595771965
1643,-11.534810635478761
1644,-11.544373457839006
1645,-3.777451907865732
1646,-11.514867203718701
1648,-30.311132642678974
1649,-11.505084427245574
1651,-11.44645223326611
1652,-10.806508137732877
1653,-11.55522211682294
1654,-11.531842956265635
1655,-11.549934763352779
1656,-11.261749841325125
1657,-11.521154977938489
1658,-11.536982342165409
1659,-33.34284434567494
1660,-11.54957072124481
1661,-11.522039238249217
1662,-16.339590952799654
1663,-11.5591647392263
1664,-6.019400437672592
1665,-11.511575603822811
1666,-11.535812780433801
1668,-11.519726251466802
1669,-11.531433638922682
1670,-11.53571386590446
1671,-11.531239934075904
1672,2.9229849096695393
1673,-11.519210225896096
1674,-11.450433677545785
1675,-11.54869367418868
1676,-11.530104901035118
1677,-11.52602716768181
1678,-11.543987249351963
1680,-11.532417520682769
1681,-11.53344285590874
1682,-11.425194527350152
1683,-11.271360154253943
1684,54.560887062291854
1686,-11.544755498422877
1687,13.805416229801263
1689,-11.543624610308125
1690,-11.461792567861039
1691,-11.524401129125385
1693,-11.563607963733393
1694,-11.513021261338793
1695,-7.673160232095638
1696,-11.573920413500804
1697,58.057104705524694
1698,1.8789355251412017
1699,-11.518851977382047
1700,-11.544580159775006
1701,3.746903336697622
1702,-11.549165199245083
1703,-49.65877400509172
1704,-11.368792016103193
1705,-11.51364039980094
1706,-22.93044847130504
1707,-11.529328846743022
1708,-11.454842433342009
1709,-11.42926216375404
1710,-11.5317442613672
1711,-11.554706255782063
1712,-11.470603427957172
1713,589.5299300457068
1715,-11.514776564500885
1716,-11.502527858115547
1717,352.1241323242331
1718,22.030519068377412
1719,-11.550327803818252
1720,1638.741069393894
1721,-8.301475467662195
1722,-11.477915254702044
1723,-11.537253595836154
1724,-11.537768936116098
1725,931.1612548506292
1726,-11.534598845634338
1727,-38.38131090182501
1729,-11.57546970557348
1730,-11.55225139361865
1732,95.3668018998455
1733,-10.958028405345873
1734,-11.52896262640514
1735,-12.389089873508548
1736,-11.523316657213586
1737,-11.555351617243954
1739,-11.533015032402536
1740,-11.553649998803111
1741,-11.545149211736748
1742,-11.536330566246056
1743,-24.222062911171545
1744,-11.512555569313642
1746,-11.516289967442688
1747,-32.5530037580509
1748,-11.561859511732658
1749,-16.77098368552392
1750,-11.555238987197416
1751,-11.520945468716285
1752,-11.216313576399314
1753,-11.560925205389834
1754,-11.559667494350569
1755,-9.153813724209268
1756,-11.526264698689701
1757,-11.567807617155676
1758,-11.51005596050953
1759,-11.501677116433376
1760,-11.52254353052741
1761,-14.62172586101938
1762,-4.736279198212184
1763,-11.55271504243008
1764,15.225479780119219
1765,-11.295584651616982
1766,-11.522829648565638
1767,-18.175415224933097
1768,-11.550520012010288
1770,-11.531743145810868
1771,-11.370816589049078
1772,-41.71429558419281
1774,-11.55853460426887
1775,-11.533182743467451
1776,78.84534552048837
1777,-11.52592163147398
1778,-11.49221014557882
1779,-11.529538747380858
1781,-35.60764994881335
1783,-11.56378030342335
1784,-0.011390862578356867
1785,-11.534514651572094
1786,-11.54938287307301
1787,43.98737026808824
1788,-11.537743141720373
1789,-11.102837339753926
1790,-2.0990980923875835
1792,-3.6315101008831525
1793,-30.82579615630471
1794,-11.482577014690522
1796,-29.661267718423574
1797,9.334759455867706
1799,-11.517466646136093
1800,-11.480453554452184
1801,-8.458597444715625
1802,-11.435751508267725
1803,-11.518525529006434
1804,-27.769732694653094
1805,-11.538365496840418
1806,89.16816763975744
1808,-11.361314384813554
1809,-11.517433090885755
1810,-11.527277653762996
1811,-11.544788088204363
1812,-11.52307378459746
1813,-11.52180555320714
1814,-11.545665738431566
1815,-11.534705205699966
1816,-34.0424081492684
1817,-11.54232494295262
1819,-8.934802928212896
1820,-11.519355269205594
1821,-11.534449164548716
1823,-11.479200082352685
1824,-11.545972348112326
1825,-17.08573822791304
1826,-11.219554821758098
1828,-11.52458800456402
1829,98.18750290440654
1830,161.8769695498334
1831,-11.460811564676911
1832,40.94121645709839
1833,-11.538780694743602
1834,-11.511679584043314
1835,-13.085341849119116
1836,-11.527895592029308
1837,-6.363871386324573
1838,-13.416166249881957
1839,-6.001366513123983
1840,-11.56284456127335
1841,-11.474865977256455
1842,-10.886210897091226
1843,40.964745841563015
1844,-38.26047793669432
1847,-11.501692611337232
1848,-18.51261308055958
1849,-22.067168769834037
1850,-11.509999601938297
1851,-11.532432245185284
1852,-11.505230336817492
1853,-11.454152421738026
1854,-17.05682945671614
1855,-3.4463645336667375
1856,-11.56249512183333
1857,-11.54419108424676
1858,-11.5223434083621
1859,-11.519391910929496
1860,160.45618447312793
1861,-7.5063471760474245
1862,-16.62837058131593
1863,-11.358601369126935
1864,-11.556104863261465
1865,-11.564777190764826
1866,-11.563328361285501
1867,69.8181799489718
1868,-11.534821687273642
1869,-11.54520211688408
1870,-11.525065739871698
1871,207.5713868430582
1873,-19.25464873834269
1874,-11.548882761394234
1875,24.4272163922365
1876,-11.527801317004885
1877,-11.497925726205345
1878,-4.85954325453682
1879,-11.53990145206432
1880,-11.55375156610499
1882,-11.544711920883035
1883,-11.524564200793234
1884,-11.527034934755113
1885,-12.052358831235694
1886,-22.235668904636377
1887,-5.7545775787662725
1888,7.310103118061829
1889,-11.40000397703484
1890,-11.493725780063906
1891,209.75851132527308
1892,178.684591122301
1893,-11.50329796323486
1894,-11.41280430094777
1895,-11.547214688272508
1896,-11.536948763057778
1897,-11.535682377077407
1898,-11.524784935402204
1899,-11.420791639901422
1900,-11.568503805245694
1901,-11.263973282982489
1902,-11.52921818757511
1903,-11.5151692414608
1904,414.645963301552
1905,-11.542533541360305
1906,-11.543809868715392
1907,-11.43467548003141
1908,-11.521395657646407
1909,-11.166100849470284
1910,-11.538413533262823
1911,-16.78932560081199
1913,-37.88449828822301
1914,-11.548107358259987
1915,-11.52920591631564
1916,-19.16635425701503
1917,-11.552342682674757
1918,-11.533592986737384
1919,-11.373080372285662
1920,-32.2404047629939
1921,-10.422298453292177
1922,-11.53145872854286
1923,241.59900819895688
1924,-11.358435213961862
1925,-11.542527806615581
1926,-41.23276230918234
1927,-11.538225837940805
1929,-11.520746222580483
1930,-11.517920492084233
1932,-11.530941210369376
1933,-11.535143148023128
1934,-11.450134464391994
1935,-18.59634730997625
1936,-23.573088524063312
1937,-11.525368648250598
1938,-11.56048451072899
1939,321.1842492671418
1940,-11.533208675670329
1942,-11.526938511637
1943,-18.01397770969971
1944,-11.54533113001574
1945,-11.548691840530783
1946,-11.493600078224382
1947,-11.547465386545525
1948,-11.543600867210658
1950,-11.496627446025443
1951,29.084656291467425
1953,-11.438520908772006
1954,82.58117908438814
1956,-23.31308584544014
1958,-11.51505117958815
1959,-26.154052437287838
1960,-15.93846266147966
1961,-11.570584801187941
1962,-20.742464540835456
1964,-11.534563138899491
1965,-38.15605837718196
1966,-11.53228616323945
1967,-11.431797264059089
1968,79.4195374264233
1969,-11.029563906365176
1971,-24.856033818864272
1972,-11.537529266130242
1973,-29.400111152196907
1974,-11.521937013561889
1975,-11.516500868140339
1976,-11.477233972659027
1977,-11.514803727971833
1978,314.0950060324654
1979,-11.53989685599872
1980,11.476637067924148
1981,86.25856204794424
1982,-11.544136629139674
1984,-11.222773090455815
1985,-11.541086419933693
1986,-11.530710125490456
1987,-11.51785276600148
1988,-11.555297797354951
1989,26.723103889396832
1990,-11.51882332577978
1991,-11.543994901647393
1992,-11.531418051144884
1993,-11.170607236175846
1994,-11.372342653937439
1995,-11.533303167702199
1996,-11.496070253260502
1997,-34.39178390634033
1998,-11.536250028109095
1999,-11.538073003676528
2000,-11.49849143064128
2001,95.92583593339764
2002,-11.358467466665358
2003,-11.493872056390654
2004,-11.547390375385366
2005,-11.524110087844425
2006,-11.542761588769734
2007,-11.549896347765603
2008,-11.46448567464427
2009,-11.475935214123815
2010,-11.556019630025881
2011,-11.511489456931434
2012,-11.527529276607249
2013,11.297121752062779
2014,-11.508567821452509
2015,-11.447925751384807
2016,-11.404609362158556
2017,12.673918736121681
2018,-11.559078550469783
2019,-10.960295791200888
2020,-11.499333908668662
2021,-11.524825283099394
2022,-11.563111153863716
2023,-13.9286637452628
2024,-11.54809071186736
2025,-11.546174240700601
2026,-11.506946431466304
2027,-11.469784432397132
2028,-11.521767282142596
2029,358.15426541594167
2031,-11.53885863077021
2032,6.7804254768623835
2033,-11.561373379898217
2034,-11.490963045587737
2035,-11.485813926426095
2036,-19.52897377022308
2037,-11.533062173593011
2038,-11.398340400350383
2039,-0.5481071401323131
2040,29.773353431306933
2041,-11.566595260148286
2043,-11.519399649153707
2044,-11.56963956952437
